Sample:float,Data:float
"115516.0","0.09283447265625"
"115517.0","0.09527587890625"
"115518.0","0.09527587890625"
"115519.0","0.09771728515625"
"115520.0","0.10015869140625"
"115521.0","0.10162353515625"
"115522.0","0.10260009765625"
"115523.0","0.10211181640625"
"115524.0","-9.1552734375E-4"
"115525.0","-9.1552734375E-4"
"115526.0","-4.2724609375E-4"
"115527.0","-9.1552734375E-4"
"115528.0","-9.1552734375E-4"
"115529.0","-9.1552734375E-4"
"115530.0","-0.00140380859375"
"115531.0","-9.1552734375E-4"
"115532.0","-0.00140380859375"
"115533.0","-0.00140380859375"
"115534.0","-4.2724609375E-4"
"115535.0","-9.1552734375E-4"
"115536.0","-4.2724609375E-4"
"115537.0","-0.00238037109375"
"115538.0","6.103515625E-5"
"115539.0","-9.1552734375E-4"
"115540.0","-9.1552734375E-4"
"115541.0","-9.1552734375E-4"
"115542.0","-4.2724609375E-4"
"115543.0","-9.1552734375E-4"
"115544.0","-4.2724609375E-4"
"115545.0","-9.1552734375E-4"
"115546.0","-4.2724609375E-4"
"115547.0","-9.1552734375E-4"
"115548.0","-4.2724609375E-4"
"115549.0","5.4931640625E-4"
"115550.0","-9.1552734375E-4"
"115551.0","-0.10980224609375"
"115552.0","-0.10540771484375"
"115553.0","-0.10491943359375"
"115554.0","-0.10296630859375"
"115555.0","-0.10247802734375"
"115556.0","-0.10003662109375"
"115557.0","-0.09906005859375"
"115558.0","-0.09808349609375"
"115559.0","-0.09808349609375"
"115560.0","-0.09808349609375"
"115561.0","-0.09759521484375"
"115562.0","-0.09710693359375"
"115563.0","-0.09466552734375"
"115564.0","-0.09613037109375"
"115565.0","-0.09613037109375"
"115566.0","-0.09661865234375"
"115567.0","-0.09661865234375"
"115568.0","-0.09857177734375"
"115569.0","-0.09857177734375"
"115570.0","-0.09954833984375"
"115571.0","-0.09954833984375"
"115572.0","-0.10101318359375"
"115573.0","-0.10296630859375"
"115574.0","-0.10589599609375"
"115575.0","-0.10833740234375"
"115576.0","-0.10980224609375"
"115577.0","-0.11029052734375"
"115578.0","-0.11175537109375"
"115579.0","-0.11175537109375"
"115580.0","-0.10931396484375"
"115581.0","-0.10687255859375"
"115582.0","-0.10589599609375"
"115583.0","-0.10491943359375"
"115584.0","-0.10394287109375"
"115585.0","-0.10247802734375"
"115586.0","-0.10150146484375"
"115587.0","-0.10052490234375"
"115588.0","-0.10003662109375"
"115589.0","-0.10101318359375"
"115590.0","-0.10003662109375"
"115591.0","-0.10003662109375"
"115592.0","-0.09954833984375"
"115593.0","-0.10003662109375"
"115594.0","-0.10052490234375"
"115595.0","-0.10198974609375"
"115596.0","-0.10296630859375"
"115597.0","-0.10491943359375"
"115598.0","-0.10443115234375"
"115599.0","-0.10589599609375"
"115600.0","-0.10638427734375"
"115601.0","-0.10882568359375"
"115602.0","-0.11077880859375"
"115603.0","-0.11468505859375"
"115604.0","-0.11370849609375"
"115605.0","-0.11614990234375"
"115606.0","-0.00335693359375"
"115607.0","-0.00140380859375"
"115608.0","-4.2724609375E-4"
"115609.0","-9.1552734375E-4"
"115610.0","-4.2724609375E-4"
"115611.0","-9.1552734375E-4"
"115612.0","6.103515625E-5"
"115613.0","-4.2724609375E-4"
"115614.0","6.103515625E-5"
"115615.0","-4.2724609375E-4"
"115616.0","-4.2724609375E-4"
"115617.0","-4.2724609375E-4"
"115618.0","-9.1552734375E-4"
"115619.0","5.4931640625E-4"
"115620.0","-4.2724609375E-4"
"115621.0","-9.1552734375E-4"
"115622.0","-9.1552734375E-4"
"115623.0","-4.2724609375E-4"
"115624.0","-9.1552734375E-4"
"115625.0","-4.2724609375E-4"
"115626.0","-9.1552734375E-4"
"115627.0","-9.1552734375E-4"
"115628.0","-4.2724609375E-4"
"115629.0","-4.2724609375E-4"
"115630.0","-9.1552734375E-4"
"115631.0","-4.2724609375E-4"
"115632.0","-9.1552734375E-4"
"115633.0","-4.2724609375E-4"
"115634.0","0.11187744140625"
